Date,VVC-Price,VVC-RT,% Buys,% Sells,BS Ratio,CG-Price,CG-RT,CG-BSR,MTI,Trend
12/29/99,22.75,1.06,26.3,22.0,1.2,G,G,G,1.53,UpUp
12/30/99,22.77,1.07,26.9,21.3,1.26,G,G,G,1.47,UpUp
12/31/99,22.98,1.1,29.4,18.9,1.56,G,G,G,1.67,UpUp
1/3/00,22.879,1.07,25.1,16.9,1.49,Y,Y,Y,1.55,UpUp
1/4/00,22.104,1.01,20.6,20.4,1.01,Y,Y,Y,1.08,DnUp
1/5/00,22.085,1.03,21.2,20.1,1.05,Y,Y,Y,1.16,DnUp
1/6/00,21.864,1.04,22.2,19.8,1.12,Y,Y,Y,1.14,DnUp
1/7/00,22.398,1.08,26.8,18.0,1.49,Y,Y,Y,1.44,DnUp
1/10/00,22.9,1.12,29.1,16.0,1.82,G,G,G,1.73,UpUp
1/11/00,22.524,1.1,27.5,17.8,1.54,Y,Y,Y,1.51,UpUp
1/12/00,22.339,1.08,27.1,18.6,1.46,Y,Y,Y,1.49,UpUp
1/13/00,22.719,1.12,29.3,17.6,1.66,G,G,G,1.82,UpUp
1/14/00,22.975,1.14,30.7,17.5,1.75,G,G,G,1.78,UpUp
1/18/00,23.168,1.15,31.9,16.6,1.92,G,G,G,1.72,UpUp
1/19/00,23.336,1.16,32.4,17.1,1.89,G,G,Y,1.72,UpUp
1/20/00,23.482,1.15,31.9,18.7,1.71,G,Y,Y,1.66,UpUp
1/21/00,23.692,1.16,32.4,19.3,1.68,G,G,Y,1.64,UpUp
1/24/00,23.36,1.13,30.3,21.2,1.43,Y,Y,Y,1.41,UpUp
1/25/00,23.393,1.13,30.1,21.8,1.38,G,Y,Y,1.34,UpUp
1/26/00,23.398,1.13,30.5,21.6,1.41,G,Y,Y,1.28,UpUp
1/27/00,23.286,1.12,29.8,22.5,1.32,Y,Y,Y,1.2,DnUp
1/28/00,22.711,1.07,26.5,24.4,1.09,Y,Y,Y,1.03,DnUp
1/31/00,22.539,1.09,27.8,24.9,1.12,R,Y,Y,0.94,DnDn
2/1/00,22.758,1.1,28.7,24.7,1.16,Y,Y,Y,0.95,DnDn
2/2/00,22.99,1.11,29.6,24.7,1.2,Y,Y,Y,0.99,DnDn
2/3/00,23.429,1.13,31.0,24.9,1.24,G,G,Y,1.12,UpUp
2/4/00,23.572,1.14,31.3,25.5,1.23,G,G,Y,1.23,UpUp
2/7/00,23.783,1.14,31.2,25.8,1.21,Y,Y,Y,1.26,UpUp
2/8/00,24.075,1.15,31.9,26.7,1.19,G,G,Y,1.33,UpUp
2/9/00,23.925,1.13,30.9,28.3,1.09,Y,Y,Y,1.27,UpUp
2/10/00,24.171,1.14,31.3,28.7,1.09,G,G,Y,1.31,UpUp
2/11/00,24.028,1.12,30.2,30.3,0.99,Y,Y,R,1.23,UpUp
2/14/00,24.073,1.13,31.2,29.6,1.05,G,Y,Y,1.23,UpUp
2/15/00,24.089,1.13,31.4,29.3,1.07,G,Y,Y,1.18,UpUp
2/16/00,24.226,1.13,30.8,29.5,1.03,G,Y,Y,1.19,UpUp
2/17/00,24.565,1.14,31.1,30.0,1.04,G,Y,Y,1.21,UpUp
2/18/00,24.209,1.11,29.6,32.2,0.92,Y,Y,R,1.12,UpUp
2/22/00,24.108,1.11,30.0,32.8,0.91,Y,Y,R,1.11,UpUp
2/23/00,24.397,1.11,30.2,33.0,0.92,G,Y,Y,1.12,UpUp
2/24/00,24.47,1.09,29.5,34.9,0.85,Y,Y,R,1.07,UpUp
2/25/00,24.501,1.09,28.9,36.1,0.8,G,Y,R,1.08,UpUp
2/28/00,24.556,1.1,30.2,35.3,0.86,G,Y,Y,1.09,UpUp
2/29/00,25.195,1.13,31.7,34.3,0.92,G,G,Y,1.22,UpUp
3/1/00,25.647,1.14,32.3,33.3,0.97,G,G,Y,1.27,UpUp
3/2/00,25.57,1.14,32.7,33.6,0.97,Y,Y,Y,1.24,UpUp
3/3/00,26.21,1.16,33.7,32.6,1.03,G,G,G,1.4,UpUp
3/6/00,26.232,1.14,32.5,34.0,0.96,G,Y,R,1.34,UpUp
3/7/00,25.868,1.12,31.3,35.5,0.88,Y,Y,R,1.25,UpUp
3/8/00,25.907,1.11,30.9,35.4,0.87,G,Y,R,1.21,UpUp
3/9/00,26.438,1.13,32.2,34.4,0.94,G,Y,Y,1.28,UpUp
3/10/00,26.457,1.12,31.4,34.6,0.91,G,Y,R,1.18,UpUp
3/13/00,25.863,1.12,31.5,35.0,0.9,Y,Y,R,1.06,DnUp
3/14/00,25.127,1.08,30.0,36.1,0.83,R,Y,R,0.96,DnDn
3/15/00,24.711,1.07,28.9,34.7,0.83,Y,Y,Y,0.86,DnDn
3/16/00,25.361,1.11,31.4,31.0,1.01,Y,Y,G,0.89,DnDn
3/17/00,25.481,1.1,31.1,31.6,0.98,Y,Y,Y,0.82,DnDn
3/20/00,24.611,1.07,29.6,32.8,0.9,R,Y,Y,0.7,C/Dn
3/21/00,24.692,1.06,29.2,30.0,0.97,Y,Y,Y,0.8,DnDn
3/22/00,25.285,1.08,30.7,29.4,1.04,G,G,G,0.94,UpDn
3/23/00,25.71,1.08,30.4,28.6,1.06,G,Y,G,1.11,UpUp
3/24/00,25.734,1.06,29.0,28.1,1.03,G,Y,Y,1.04,UpUp
3/27/00,25.642,1.04,27.6,29.6,0.93,Y,Y,Y,1.12,UpUp
3/28/00,25.043,1.02,26.0,32.1,0.81,Y,Y,R,1.0,UpUp
3/29/00,24.564,0.99,25.3,34.4,0.74,Y,R,R,0.91,DnDn
3/30/00,23.945,0.95,24.1,38.2,0.63,Y,R,R,0.8,DnDn
3/31/00,24.37,0.98,27.8,36.3,0.77,Y,Y,Y,0.79,DnDn
4/3/00,23.321,0.92,25.5,39.7,0.64,R,R,R,0.69,DnDn
4/4/00,22.742,0.86,22.5,45.9,0.49,R,R,R,0.63,DnDn
4/5/00,22.981,0.88,23.9,44.5,0.54,Y,Y,Y,0.58,DnDn
4/6/00,23.547,0.92,26.0,41.2,0.63,Y,Y,Y,0.59,DnDn
4/7/00,23.984,0.94,27.3,38.2,0.71,Y,Y,Y,0.67,DnDn
4/10/00,23.226,0.91,25.4,42.2,0.6,R,R,R,0.58,DnDn
4/11/00,22.764,0.89,25.6,45.6,0.56,Y,Y,Y,0.55,UpDn
4/12/00,21.928,0.84,24.9,49.8,0.5,R,R,R,0.45,DnDn
4/13/00,21.556,0.82,24.0,51.9,0.46,R,R,R,0.41,DnDn
4/14/00,20.124,0.71,17.6,59.6,0.3,R,R,R,0.33,DnDn
4/17/00,20.222,0.75,18.0,54.9,0.33,Y,Y,Y,0.31,DnDn
4/18/00,21.219,0.82,21.3,52.1,0.41,Y,Y,Y,0.36,DnDn
4/19/00,21.188,0.83,21.5,52.0,0.41,R,Y,Y,0.3,DnDn
4/20/00,21.142,0.84,22.5,51.4,0.44,R,Y,Y,0.29,DnDn
4/24/00,20.721,0.8,18.2,53.8,0.34,Y,Y,Y,0.25,UpDn
4/25/00,21.513,0.85,21.9,50.8,0.43,G,Y,Y,0.41,UpDn
4/26/00,21.323,0.84,22.1,51.0,0.43,Y,Y,Y,0.39,UpDn
4/27/00,21.584,0.85,22.7,50.0,0.45,Y,Y,Y,0.46,UpDn
4/28/00,21.905,0.88,24.5,48.4,0.51,Y,Y,Y,0.54,UpDn
5/1/00,22.355,0.86,24.2,46.4,0.52,G,Y,Y,0.59,UpDn
5/2/00,21.876,0.84,22.5,47.9,0.47,Y,R,Y,0.63,UpDn
5/3/00,21.451,0.8,20.0,50.6,0.4,Y,R,R,0.64,UpDn
5/4/00,21.63,0.82,21.2,49.2,0.43,G,Y,Y,0.73,UpDn
5/5/00,21.936,0.84,22.6,48.2,0.47,G,Y,Y,0.81,UpDn
5/8/00,21.584,0.82,21.6,48.8,0.44,Y,R,R,0.83,DnDn
5/9/00,21.247,0.81,21.2,50.3,0.42,R,R,R,0.79,DnDn
5/10/00,20.592,0.77,19.2,53.5,0.36,R,R,R,0.69,DnDn
5/11/00,21.016,0.8,22.2,51.7,0.43,Y,Y,Y,0.72,DnDn
5/12/00,21.149,0.81,22.3,50.7,0.44,Y,Y,Y,0.7,DnDn
5/15/00,21.432,0.83,23.3,48.1,0.48,Y,Y,Y,0.74,DnDn
5/16/00,21.751,0.85,24.4,46.6,0.52,Y,Y,Y,0.79,UpDn
5/17/00,21.496,0.83,22.8,47.9,0.48,Y,Y,Y,0.76,UpDn
5/18/00,21.221,0.82,22.3,49.1,0.45,Y,Y,Y,0.74,UpDn
5/19/00,20.722,0.79,20.7,51.2,0.4,R,R,R,0.67,DnDn
5/22/00,20.462,0.77,18.5,52.2,0.35,R,R,R,0.63,DnDn
5/23/00,19.979,0.75,18.2,53.7,0.34,R,R,R,0.59,DnDn
5/24/00,20.083,0.74,18.4,55.1,0.33,Y,R,R,0.58,DnDn
5/25/00,19.863,0.73,17.3,55.7,0.31,R,R,R,0.55,DnDn
5/26/00,19.833,0.73,17.5,56.4,0.31,R,Y,Y,0.53,DnDn
5/30/00,20.601,0.79,19.7,50.9,0.39,Y,Y,Y,0.63,UpDn
5/31/00,20.557,0.79,20.3,50.9,0.4,Y,Y,Y,0.62,UpDn
6/1/00,21.127,0.83,22.2,47.9,0.46,Y,Y,Y,0.74,UpDn
6/2/00,21.91,0.89,26.1,43.9,0.59,Y,Y,Y,0.89,UpDn
6/5/00,21.94,0.87,22.1,41.4,0.53,G,Y,Y,0.92,UpDn
6/6/00,21.817,0.87,22.3,41.7,0.53,Y,Y,Y,0.96,UpDn
6/7/00,22.02,0.89,23.4,40.8,0.57,G,Y,Y,1.03,UpUp
6/8/00,21.979,0.89,23.1,41.2,0.56,Y,Y,Y,1.05,UpUp
6/9/00,22.171,0.91,24.8,39.5,0.63,G,Y,Y,1.12,UpUp
6/12/00,21.844,0.9,22.7,38.1,0.6,Y,Y,Y,1.1,DnUp
6/13/00,22.02,0.91,24.4,37.8,0.65,G,Y,Y,1.15,UpUp
6/14/00,21.938,0.91,24.6,38.3,0.65,Y,Y,Y,1.16,DnUp
6/15/00,21.939,0.9,24.5,39.1,0.63,Y,Y,Y,1.22,DnUp
6/16/00,21.894,0.9,24.2,39.9,0.61,Y,Y,R,1.22,DnUp
6/19/00,22.18,0.94,24.8,35.6,0.7,G,Y,Y,1.24,UpUp
6/20/00,22.225,0.94,24.3,36.2,0.67,G,Y,Y,1.22,UpUp
6/21/00,22.327,0.95,24.5,36.5,0.67,G,Y,Y,1.25,UpUp
6/22/00,21.955,0.93,22.5,38.4,0.59,Y,Y,R,1.17,UpUp
6/23/00,21.781,0.92,22.5,39.2,0.57,R,Y,R,1.14,DnUp
6/26/00,21.988,0.96,23.3,35.2,0.66,Y,Y,Y,1.18,DnUp
6/27/00,21.866,0.95,22.9,36.4,0.63,Y,Y,R,1.28,DnUp
6/28/00,22.173,0.97,25.3,35.4,0.71,Y,Y,Y,1.35,DnUp
6/29/00,22.068,0.96,24.9,36.7,0.68,Y,Y,Y,1.31,UpUp
6/30/00,22.131,0.97,25.3,37.0,0.68,Y,Y,Y,1.33,UpUp
7/3/00,22.343,1.03,26.9,30.1,0.89,G,G,Y,1.4,UpUp
7/5/00,22.001,1.01,25.8,33.0,0.78,R,Y,Y,1.44,DnUp
7/6/00,22.18,1.02,27.3,31.9,0.86,G,G,Y,1.45,UpUp
7/7/00,22.424,1.04,29.4,31.4,0.94,G,G,Y,1.51,UpUp
7/10/00,22.477,1.02,27.8,30.7,0.91,G,Y,Y,1.5,UpUp
7/11/00,22.489,1.02,28.3,30.6,0.92,G,Y,Y,1.48,UpUp
7/12/00,22.869,1.05,30.7,29.4,1.04,Y,G,G,1.53,UpUp
7/13/00,22.985,1.06,30.7,29.4,1.04,G,G,Y,1.57,C/Up
7/14/00,23.115,1.07,31.9,28.5,1.12,G,G,G,1.69,UpUp
7/17/00,23.248,1.06,30.2,27.1,1.11,G,Y,Y,1.72,UpUp
7/18/00,22.935,1.05,29.1,28.2,1.03,Y,Y,Y,1.67,UpUp
7/19/00,22.604,1.02,27.0,30.9,0.87,R,Y,R,1.61,DnUp
7/20/00,22.897,1.03,28.9,30.3,0.95,Y,Y,R,1.64,DnUp
7/21/00,22.557,1.01,26.6,32.8,0.81,Y,Y,R,1.61,DnUp
7/24/00,22.23,0.99,23.8,32.9,0.72,Y,R,R,1.5,DnUp
7/25/00,22.23,0.99,24.5,33.8,0.72,Y,R,R,1.46,DnUp
7/26/00,22.075,0.97,24.0,36.0,0.67,R,R,R,1.36,DnUp
7/27/00,21.652,0.93,22.5,39.2,0.57,R,R,R,1.17,DnUp
7/28/00,21.15,0.89,19.1,43.1,0.44,R,R,R,0.94,C/Dn
7/31/00,21.411,0.93,21.2,38.5,0.55,Y,Y,Y,0.85,DnDn
8/1/00,21.336,0.93,21.7,39.5,0.55,R,Y,Y,0.75,DnDn
8/2/00,21.364,0.93,22.4,39.0,0.57,Y,Y,Y,0.69,DnDn
8/3/00,21.455,0.93,22.5,40.4,0.56,Y,R,R,0.63,DnDn
8/4/00,21.648,0.94,24.7,39.5,0.63,Y,Y,Y,0.66,UpDn
8/7/00,21.94,0.96,24.6,36.9,0.67,G,Y,Y,0.73,UpDn
8/8/00,21.923,0.96,25.2,37.5,0.67,Y,Y,Y,0.78,UpDn
8/9/00,21.859,0.95,25.1,37.9,0.66,Y,Y,Y,0.85,UpDn
8/10/00,21.674,0.94,24.4,38.7,0.63,Y,Y,Y,0.86,UpDn
8/11/00,21.867,0.96,26.6,37.8,0.7,G,Y,Y,0.88,UpDn
8/14/00,22.078,0.97,26.4,35.7,0.74,G,Y,Y,0.92,UpDn
8/15/00,22.023,0.97,26.4,36.0,0.73,Y,Y,Y,0.95,UpDn
8/16/00,22.067,0.97,27.4,36.0,0.76,G,Y,Y,0.98,UpDn
8/17/00,22.274,0.98,28.6,35.3,0.81,G,Y,Y,1.01,UpUp
8/18/00,22.257,0.99,28.3,35.3,0.8,Y,Y,Y,1.06,UpUp
8/21/00,22.278,0.96,24.7,34.4,0.72,G,R,R,1.07,UpUp
8/22/00,22.309,0.97,25.4,34.7,0.73,G,Y,Y,1.06,UpUp
8/23/00,22.37,0.97,26.0,35.1,0.74,G,Y,Y,1.06,UpUp
8/24/00,22.526,0.98,26.9,34.5,0.78,G,Y,Y,1.09,UpUp
8/25/00,22.574,1.0,27.9,33.7,0.83,G,G,Y,1.12,UpUp
8/28/00,22.639,0.99,26.2,31.8,0.82,G,Y,Y,1.15,UpUp
8/29/00,22.69,1.0,27.0,31.8,0.85,G,G,Y,1.17,UpUp
8/30/00,22.756,1.01,27.4,31.6,0.87,G,G,Y,1.19,UpUp
8/31/00,23.038,1.03,29.6,30.0,0.99,G,G,Y,1.25,UpUp
9/1/00,23.206,1.05,31.0,28.8,1.08,G,G,G,1.26,C/Up
9/5/00,23.042,1.03,28.2,27.8,1.01,Y,Y,Y,1.21,UpUp
9/6/00,22.797,1.02,28.2,29.0,0.97,Y,Y,Y,1.15,UpUp
9/7/00,23.007,1.04,29.5,28.4,1.04,Y,G,G,1.21,DnUp
9/8/00,22.721,1.02,28.5,30.4,0.94,Y,Y,R,1.19,DnUp
9/11/00,22.573,1.01,27.2,29.0,0.94,Y,Y,R,1.06,DnUp
9/12/00,22.464,1.0,27.0,30.2,0.89,R,Y,R,1.02,DnUp
9/13/00,22.53,1.0,27.4,30.8,0.89,Y,Y,Y,1.01,DnUp
9/14/00,22.674,1.02,28.2,30.4,0.93,Y,Y,Y,1.04,DnUp
9/15/00,22.437,1.0,27.1,32.4,0.84,R,Y,R,0.97,C/Dn
9/18/00,21.923,0.94,20.9,33.4,0.63,R,R,R,0.88,DnDn
9/19/00,22.177,0.95,22.4,33.2,0.67,Y,R,Y,0.82,DnDn
9/20/00,22.125,0.94,21.9,35.2,0.62,R,R,R,0.84,DnDn
9/21/00,21.885,0.92,20.5,37.2,0.55,R,R,R,0.79,DnDn
9/22/00,22.003,0.92,20.9,38.5,0.54,Y,Y,R,0.77,DnDn
9/25/00,21.94,0.92,19.4,37.4,0.52,Y,R,R,0.77,UpDn
9/26/00,21.753,0.9,18.6,39.8,0.47,R,R,R,0.73,DnDn
9/27/00,21.658,0.89,18.9,41.7,0.45,R,R,R,0.69,DnDn
9/28/00,22.131,0.92,21.5,39.4,0.55,Y,Y,Y,0.76,UpDn
9/29/00,21.964,0.92,22.6,39.7,0.57,R,Y,Y,0.82,DnDn
10/2/00,21.662,0.89,19.2,39.8,0.48,R,R,R,0.75,DnDn
10/3/00,21.371,0.87,18.4,41.6,0.44,R,R,R,0.65,DnDn
10/4/00,21.466,0.87,18.4,42.2,0.44,Y,Y,Y,0.62,DnDn
10/5/00,21.3,0.86,17.8,43.9,0.41,R,R,R,0.6,DnDn
10/6/00,20.767,0.82,15.4,47.3,0.33,R,R,R,0.56,DnDn
10/9/00,20.712,0.83,14.7,46.2,0.32,R,Y,R,0.55,DnDn
10/10/00,20.377,0.81,14.2,48.7,0.29,R,R,R,0.52,DnDn
10/11/00,20.066,0.78,13.1,52.2,0.25,R,R,R,0.48,DnDn
10/12/00,19.584,0.74,11.4,56.5,0.2,R,R,R,0.43,DnDn
10/13/00,20.23,0.78,13.3,52.9,0.25,Y,Y,Y,0.47,DnDn
10/16/00,20.302,0.8,12.7,50.3,0.25,Y,Y,Y,0.5,DnDn
10/17/00,19.901,0.77,11.0,54.1,0.2,R,R,R,0.47,DnDn
10/18/00,19.667,0.75,10.8,56.7,0.19,R,R,R,0.43,DnDn
10/19/00,20.309,0.8,13.4,51.8,0.26,Y,Y,Y,0.48,UpDn
10/20/00,20.569,0.83,14.7,49.9,0.29,G,Y,Y,0.53,UpDn
10/23/00,20.597,0.83,13.4,48.0,0.28,G,Y,Y,0.56,UpDn
10/24/00,20.515,0.83,13.6,48.1,0.28,Y,Y,Y,0.59,UpDn
10/25/00,19.935,0.79,12.2,52.2,0.23,Y,Y,Y,0.56,UpDn
10/26/00,20.009,0.8,12.8,51.9,0.25,Y,Y,Y,0.56,DnDn
10/27/00,20.093,0.81,14.3,50.8,0.28,Y,Y,Y,0.59,DnDn
10/30/00,20.074,0.82,14.5,48.4,0.3,Y,Y,Y,0.61,DnDn
10/31/00,20.674,0.87,18.2,44.1,0.41,G,Y,Y,0.75,UpDn
11/1/00,20.632,0.87,18.0,43.8,0.41,Y,Y,Y,0.81,UpDn
11/2/00,20.973,0.9,20.6,41.6,0.5,G,Y,Y,0.9,UpDn
11/3/00,21.038,0.91,21.2,41.3,0.51,G,Y,Y,0.95,UpDn
11/6/00,20.985,0.89,18.9,40.1,0.47,Y,Y,Y,0.96,UpDn
11/7/00,20.979,0.89,19.7,40.4,0.49,Y,Y,Y,0.97,UpDn
11/8/00,20.621,0.87,18.9,42.6,0.44,R,Y,Y,0.88,DnDn
11/9/00,20.388,0.84,18.2,45.4,0.4,Y,R,R,0.8,DnDn
11/10/00,19.888,0.81,15.7,49.0,0.32,Y,R,R,0.68,DnDn
11/13/00,19.6,0.79,15.0,47.5,0.32,R,R,Y,0.6,DnDn
11/14/00,20.063,0.82,17.1,44.2,0.39,Y,Y,Y,0.63,DnDn
11/15/00,20.186,0.83,18.2,43.9,0.41,Y,Y,Y,0.67,DnDn
11/16/00,19.798,0.8,17.3,46.7,0.37,R,R,R,0.63,DnDn
11/17/00,19.745,0.8,18.0,47.1,0.38,R,Y,Y,0.6,DnDn
11/20/00,19.269,0.77,14.9,48.3,0.31,R,R,R,0.54,DnDn
11/21/00,19.166,0.75,14.7,49.8,0.3,R,R,R,0.5,DnDn
11/22/00,18.761,0.72,13.4,52.5,0.26,R,R,R,0.46,DnDn
11/24/00,19.206,0.75,15.5,50.4,0.31,Y,Y,Y,0.47,DnDn
11/27/00,19.211,0.77,15.8,46.9,0.34,Y,Y,Y,0.48,DnDn
11/28/00,18.757,0.74,14.7,50.5,0.29,R,R,Y,0.44,DnDn
11/29/00,18.642,0.72,15.1,52.6,0.29,R,Y,Y,0.42,DnDn
11/30/00,18.302,0.69,14.3,56.1,0.26,R,R,Y,0.4,DnDn
12/1/00,18.594,0.72,16.0,53.9,0.3,Y,Y,Y,0.43,DnDn
12/4/00,18.537,0.73,15.7,52.3,0.3,R,Y,Y,0.45,DnDn
12/5/00,19.348,0.78,18.9,48.4,0.39,Y,Y,Y,0.59,UpDn
12/6/00,19.081,0.77,17.6,49.5,0.36,Y,Y,Y,0.61,UpDn
12/7/00,18.986,0.76,17.8,50.8,0.35,Y,Y,Y,0.61,UpDn
12/8/00,19.602,0.81,21.5,47.2,0.46,G,Y,Y,0.77,UpDn
12/11/00,19.894,0.81,21.4,44.7,0.48,Y,Y,Y,0.9,UpDn
12/12/00,19.614,0.8,20.1,46.4,0.43,Y,Y,Y,0.9,UpDn
12/13/00,19.309,0.78,18.9,47.8,0.4,Y,Y,Y,0.83,UpDn
12/14/00,18.987,0.75,17.3,49.6,0.35,Y,R,Y,0.74,DnDn
12/15/00,18.731,0.73,16.7,51.3,0.32,Y,R,R,0.64,DnDn
12/18/00,18.795,0.77,19.1,48.6,0.39,Y,Y,Y,0.62,DnDn
12/19/00,18.537,0.75,19.2,50.4,0.38,R,R,R,0.58,DnDn
12/20/00,17.885,0.7,16.0,55.0,0.29,R,R,R,0.49,DnDn
12/21/00,17.901,0.7,17.8,54.8,0.32,Y,R,Y,0.45,DnDn
12/22/00,18.463,0.74,20.5,52.2,0.39,Y,Y,Y,0.49,DnDn
12/26/00,18.539,0.76,21.2,50.0,0.42,Y,Y,Y,0.53,DnDn
12/27/00,18.865,0.79,24.3,48.6,0.5,Y,Y,Y,0.62,UpDn
12/28/00,19.186,0.83,27.5,46.5,0.59,G,Y,Y,0.73,UpDn
12/29/00,18.985,0.84,27.3,45.4,0.6,Y,Y,Y,0.76,UpDn
1/2/01,18.291,0.79,22.8,47.8,0.48,R,Y,Y,0.65,DnDn
1/3/01,19.142,0.89,28.0,39.1,0.72,G,Y,Y,0.77,UpDn
1/4/01,18.912,0.9,27.1,38.2,0.71,Y,Y,Y,0.81,DnDn
1/5/01,18.434,0.88,25.7,39.5,0.65,R,Y,Y,0.77,DnDn
1/8/01,18.34,0.86,24.5,40.0,0.62,Y,Y,Y,0.74,UpDn
1/9/01,18.415,0.88,25.8,38.5,0.67,Y,Y,Y,0.75,UpDn
1/10/01,18.725,0.91,28.2,36.0,0.78,Y,Y,Y,0.82,DnDn
1/11/01,19.073,0.96,31.3,32.6,0.96,G,Y,Y,0.96,UpDn
1/12/01,19.128,0.99,31.5,30.9,1.02,Y,Y,G,1.05,UpUp
1/16/01,19.283,1.0,32.3,26.8,1.21,G,Y,G,1.14,UpUp
1/17/01,19.412,1.02,33.0,24.6,1.34,G,G,G,1.2,UpUp
1/18/01,19.573,1.04,34.2,23.8,1.43,G,G,G,1.26,C/Up
1/19/01,19.508,1.04,33.7,23.3,1.45,Y,Y,G,1.28,UpUp
1/22/01,19.545,1.04,33.4,21.2,1.57,G,Y,G,1.31,UpUp
1/23/01,19.899,1.07,36.4,19.3,1.88,G,G,G,1.41,UpUp
1/24/01,19.967,1.08,37.2,18.3,2.03,G,G,G,1.49,UpUp
1/25/01,19.801,1.07,36.4,20.0,1.82,Y,Y,Y,1.46,UpUp
1/26/01,19.816,1.07,36.3,19.5,1.85,G,Y,G,1.46,UpUp
1/29/01,20.05,1.09,37.4,16.6,2.25,G,G,G,1.55,UpUp
1/30/01,20.164,1.11,39.1,15.9,2.46,G,G,G,1.64,UpUp
1/31/01,20.069,1.11,38.9,16.7,2.33,Y,Y,Y,1.65,UpUp
2/1/01,20.081,1.11,40.0,17.0,2.35,G,Y,G,1.64,UpUp
2/2/01,19.774,1.08,38.0,18.5,2.06,Y,Y,Y,1.53,DnUp
2/5/01,19.747,1.09,37.1,16.5,2.25,Y,Y,Y,1.51,DnUp
2/6/01,19.841,1.09,37.7,16.6,2.27,Y,Y,Y,1.51,DnUp
2/7/01,19.724,1.08,37.0,18.0,2.05,R,Y,Y,1.45,DnUp
2/8/01,19.592,1.07,36.5,19.4,1.88,Y,Y,Y,1.38,DnUp
2/9/01,19.385,1.04,34.5,21.3,1.62,R,Y,Y,1.28,DnUp
2/12/01,19.54,1.08,36.4,18.0,2.02,Y,Y,Y,1.32,DnUp
2/13/01,19.419,1.06,35.8,19.4,1.85,R,Y,Y,1.3,DnUp
2/14/01,19.461,1.06,35.7,20.0,1.78,Y,Y,Y,1.28,DnUp
2/15/01,19.654,1.08,37.4,19.3,1.94,G,G,G,1.31,UpUp
2/16/01,19.284,1.04,34.2,22.5,1.52,R,Y,Y,1.22,DnUp
2/20/01,18.956,1.02,31.3,22.6,1.39,R,Y,Y,1.12,DnUp
2/21/01,18.647,0.98,27.9,27.1,1.03,R,R,Y,0.97,DnDn
2/22/01,18.476,0.95,25.6,29.5,0.86,Y,R,R,0.84,DnDn
2/23/01,18.444,0.94,24.4,30.1,0.81,R,R,R,0.76,C/Dn
2/26/01,18.756,1.0,28.6,25.3,1.13,Y,Y,Y,0.83,DnDn
2/27/01,18.48,0.97,27.0,28.4,0.95,R,R,R,0.8,DnDn
2/28/01,18.298,0.96,26.9,30.0,0.9,R,R,R,0.75,DnDn
3/1/01,18.275,0.94,26.2,32.2,0.81,R,R,R,0.72,DnDn
3/2/01,18.295,0.96,27.8,31.4,0.89,Y,Y,Y,0.72,DnDn
3/5/01,18.344,0.95,26.1,31.0,0.84,Y,R,R,0.72,DnDn
3/6/01,18.545,0.97,27.6,29.2,0.94,Y,Y,Y,0.77,UpDn
3/7/01,18.647,0.99,29.4,28.8,1.02,Y,Y,G,0.82,UpDn
3/8/01,18.557,0.98,29.4,30.2,0.97,Y,Y,R,0.83,UpDn
3/9/01,18.225,0.94,27.2,33.2,0.82,R,R,R,0.76,DnDn
3/12/01,17.619,0.87,19.5,39.1,0.5,R,R,R,0.65,DnDn
3/13/01,17.739,0.88,19.7,38.2,0.51,Y,Y,Y,0.63,DnDn
3/14/01,17.389,0.84,16.2,42.5,0.38,R,R,R,0.59,DnDn
3/15/01,17.371,0.84,15.9,42.5,0.37,R,Y,R,0.56,DnDn
3/16/01,17.025,0.81,14.4,45.8,0.31,R,R,R,0.52,DnDn
3/19/01,17.274,0.84,15.6,42.6,0.37,Y,Y,Y,0.53,DnDn
3/20/01,17.011,0.82,15.0,44.8,0.33,R,R,R,0.51,DnDn
3/21/01,16.708,0.79,13.3,48.7,0.27,R,R,R,0.47,DnDn
3/22/01,16.585,0.76,11.4,52.8,0.22,R,R,R,0.44,DnDn
3/23/01,16.881,0.8,13.1,48.7,0.27,Y,Y,Y,0.46,DnDn
3/26/01,17.049,0.8,12.0,45.8,0.26,Y,Y,R,0.48,DnDn
3/27/01,17.293,0.82,14.3,43.3,0.33,Y,Y,Y,0.52,UpDn
3/28/01,16.903,0.79,12.6,47.5,0.27,Y,Y,Y,0.5,UpDn
3/29/01,16.816,0.78,13.5,49.2,0.27,Y,Y,Y,0.48,UpDn
3/30/01,17.05,0.82,17.0,46.0,0.37,G,Y,Y,0.53,UpDn
4/2/01,16.751,0.76,12.1,50.0,0.24,R,R,R,0.53,DnDn
4/3/01,16.252,0.71,9.9,55.3,0.18,Y,R,R,0.48,DnDn
4/4/01,16.187,0.7,9.7,56.1,0.17,Y,R,R,0.47,DnDn
4/5/01,16.81,0.76,12.5,50.2,0.25,Y,Y,Y,0.54,DnDn
4/6/01,16.528,0.74,11.0,53.2,0.21,Y,R,R,0.55,DnDn
4/9/01,16.688,0.76,11.4,49.3,0.23,Y,Y,Y,0.58,DnDn
4/10/01,17.109,0.8,14.5,45.2,0.32,Y,Y,Y,0.69,UpDn
4/11/01,17.119,0.8,13.8,44.7,0.31,Y,Y,Y,0.76,UpDn
